btc
7815.0307
7786.884366666666
7817.1403833333325
8007.654066666667
8255.596816666666
8059.8
8268.035
8148.95
8250.978333333334
8707.407266666667
9284.1438
9718.29505
9952.50882
9879.328333333333
10147.372
10883.912
11071.368333333332
11332.622
11584.83
11878.433333333334
13540.980000000001
16501.971666666668
16007.436666666666
15142.834152123332
14869.805
16762.116666666665
17276.393333333333
16808.366666666665
16678.892
17771.899999999998
19498.683333333334
19289.785
18961.856666666667
17737.111666666668
16026.271666666667
16047.51
15190.945
15360.261666666667
13949.175000000001
14119.028333333334
15999.048333333332
15589.321666666665
14380.581666666667
14640.14
13215.573999999999
14165.574999999999
13812.186666666666
15005.856666666667
15053.261666666665
15199.355000000001
17174.12
17319.198
16651.471666666668
15265.906666666668
14714.253333333334
15126.398333333333
13296.794
13912.882000000001
14499.773333333333
13852.92
14012.196
11180.998333333331
11116.946666666669
11345.423333333332
11422.44
12950.793333333333
11505.228
10544.593333333332
11223.064
11282.258333333333
11214.44
10969.815
11524.776666666667
11765.71
11212.654999999999
10184.061666666666
10125.013333333334
9083.258333333333
8901.901666666667
9076.678333333333
8400.648333333333
6838.816666666667
7685.633333333334
8099.958333333333
8240.536666666667
8535.516666666668
8319.876566184
8343.455
8811.343333333332
8597.7675
9334.633333333333
9977.154
10127.161666666667
10841.991666666667
10503.298333333334
11110.964999999998
11390.391666666668
10532.791666666666
9931.071666666667
10162.116666666667
9697.956
9696.593333333332
10348.603333333334
10763.883333333333
10370.164999999999
11009.381666666668
11055.815
11326.948333333334
11430.181666666665
11595.54
10763.198333333334
10118.058
9429.111666666666
9089.278333333334
8746.002
9761.396666666666
9182.843333333332
9154.699999999999
8151.531666666667
8358.121666666666
8530.402
7993.674643641666
8171.415
8412.033333333333
8986.948333333334
8947.753333333334
8690.408333333333
8686.826666666666
8662.378333333334
8617.296666666667
8197.548333333334
7876.195
7960.38
7172.28
6882.531666666667
6935.48
6794.105
7035.848333333332
7410.435
6787.761666666666
6826.509999999999
6603.876666666667
6927.688
7017.656666666667
6699.2733333333335
6787.571666666667
6926.266666666666
7847.845
7895.408333333333
8036.511051408333
8340.748333333333
8043.803333333333
7895.416925956
8164.937425765001
8254.625
8852.718333333332
8807.205
8838.548333333334
8933.861666666666
9555.542
8995.506666666666
9258.398333333333
9010.32
9326.173333333334
9334.281666666668
9259.57
9075.136666666667
9221.426
9639.268333333333
9710.730000000001
9803.306666666665
9630.136276683334
9345.689999999999
9228.608333333334
9322.041666666666
9101.483333333334
8468.788
8484.346666666666
8727.651666666667
8652.038333333332
8511.458
8340.703333333333
8106.118333333333
8240.055
8223.288333333334
8507.406666666668
8385.556186928334
8015.580000000001
7555.740000000001
7566.193333333334
7445.238333333334
7342.908333333333
7361.831666666666
7130.541666666667
7459.876666666667
7385.395
7491.433999999999
7535.1466666666665
7645.1466666666665
7699.886
7500.2733333333335
7615.722142096667
7655.613333333334
7676.2716666666665
7620.153333333333
7564.408333333333
6776.888333333333
6875.678333333333
6535.081666666666
6315.7
6647.013333333333
6434.088000000001
6509.426666666666
6464.411666666667
6713.488
6737.0
6714.718333333333
6733.901666666668
6332.573333333334
6141.605833333334
6037.008333333334
6211.447499999999
6218.595
6105.295000000001
6107.8961538461535
5908.702499999999
6381.390833333334
6374.754166666667
6466.069166666667
6613.685833333333
6593.2891666666665
6603.376666666667
6569.496153846154
6594.281666666667
6753.559166666666
6723.8725
6510.791666666667
6377.363333333334
6233.595
6244.357499999999
6241.0
6316.881666666667
6514.390833333334
6869.910833333332
7398.661666666667
7396.401666666666
7428.045000000001
7352.495384615385
7451.2891666666665
7689.884166666667
8112.93
8251.164999999999
8187.324166666666
8025.2575
8182.251666666667
8206.341666666667
8143.1483333333335
7916.800833333334
7570.869166666666
7593.149166666667
7394.499166666667
7247.769166666666
6998.718333333333
6988.079166666666
6993.513333333333
6450.366923076922
6396.7725
6396.4946666666665
6195.653333333335
6311.131666666667
6347.07
6050.942500000001
6362.676923076923
6342.629230769231
6476.900000000001
6436.720833333334
6404.063333333334
6434.559166666667
6401.246153846154
6575.229166666667
6434.881666666667
6543.645714285715
6719.429230769231
6673.274166666666
6719.266153846153
7000.040000000002
7054.276428571429
6932.662499999999
6981.9461538461555
7100.946666666667
7247.9353846153845
7260.949230769231
7326.8525
7113.069230769231
6433.2716666666665
6444.804166666668
6366.107500000001
6286.425833333334
6297.877692307693
6296.320833333334
6273.1375
6450.179230769231
6499.0625
6518.655000000002
6480.644166666668
6400.600833333334
6296.631666666667
6335.826666666665
6418.562666666668
6669.990833333333
6709.312500000001
6710.445000000001
6639.304166666666
6412.459166666667
6468.631666666668
6535.4766666666665
6677.342500000002
6550.474166666667
6593.135000000001
6590.968333333334
6562.641666666666
6470.402500000001
6563.628333333333
6568.549166666667
6581.486666666667
6558.537499999999
6618.567692307693
6621.711666666667
6563.009166666667
6248.635833333334
6260.530833333333
6260.645833333335
6299.399166666666
6452.571666666667
6596.618333333333
6596.276153846155
6568.040769230769
6487.444166666667
6488.825833333333
6531.6016666666665
6498.485833333333
6481.425999999999
6508.31
6478.0825
6473.753333333334
6465.9175000000005
6448.221666666667
6382.668333333332
6309.4528571428555
6310.284166666667
6342.280833333334
6387.674166666667
6363.795833333334
6391.873333333333
6436.965
6445.354166666667
6538.79
6486.251666666667
6411.280833333333
6399.033333333333
6378.268333333333
6401.936666666667
6372.063333333333
6176.155
5615.179999999999
5596.1925
5558.243333333333
5606.044166666667
5303.9425
4671.97
4533.680833333334
4548.7975
4309.337500000001
4293.840833333333
3823.5116666666668
3920.5366666666664
3751.6683333333344
4103.453846153846
4263.783333333334
4106.871666666667
4116.777499999999
4167.546666666666
3967.5241666666666
3961.493333333334
3858.3491666666664
3742.943333333334
3405.6433333333334
3435.34
3528.8033333333333
3523.9600000000005
3426.19
3462.0399999999995
3406.7625000000007
3278.3741666666665
3225.299166666667
3271.238333333333
3392.405
3567.47
3808.0424999999996
3982.850833333334
4015.6091666666666
3910.973333333333
4027.478333333334
4178.590833333333
3813.879999999999
3825.3791666666675
3747.839166666666
3743.905
3912.285833333334
3832.9216666666666
3791.5458333333336
3752.271666666667
3867.138333333334
3865.7975
3822.626666666667
3868.4875000000006
3920.4566666666665
4036.093333333333
4035.8549999999996
4034.138333333333
3812.5858333333326
3656.7358333333327
3646.3458333333333
3599.841666666667
3604.1175
3656.7850000000003
3621.2708333333335
3619.9641666666666
3632.395
3690.523333333333
3620.1275
3548.4275
3558.924166666666
3579.896666666666
3567.299166666667
3572.735
3589.2608333333337
3567.763333333334
3458.066666666667
3417.1675
3452.223333333333
3454.008823529412
3454.194615384615
3470.0791666666664
3468.3050000000003
3452.3283333333334
3458.703333333333
3406.8208333333337
3403.9641666666666
3498.868333333334
3652.2116666666666
3645.2766666666666
3634.769999999999
3624.155833333334
3623.0716666666667
3609.869166666667
3610.7483333333334
3630.396666666666
3631.5533333333333
3810.7815384615387
3933.1433333333334
3951.565
3948.411666666667
3968.6566666666663
4018.0441666666666
4020.1258333333335
3829.568333333334
3833.3108333333334
3832.613076923077
3843.5833333333335
3842.1391666666664
3827.4874999999993
3827.6908333333326
3749.568333333333
3793.2608333333337
3863.3333333333335
3888.7016666666673
3905.058333333333
3919.5658333333336
3922.6150000000002
3896.718333333333
3880.7675
3881.3792307692306
3883.9892857142854
3918.0866666666666
4011.092500000001
3994.3483333333334
3998.4975
4008.6583333333333
4025.0258333333327
4026.6358333333333
4000.3350000000005
4006.1158333333333
3995.3233333333333
3977.4541666666664
3933.9541666666664
4011.3658333333333
4034.056666666666
4075.5264285714293
4107.340833333334
4109.316666666667
4145.108461538462
4675.1125
5018.498333333334
4970.849166666668
4980.8983333333335
5042.517692307692
5126.8341666666665
5214.276666666666
5197.750769230769
5251.1900000000005
5111.7707692307695
5031.474999999999
5076.3
5077.805
5114.854166666667
5109.946666666667
5214.574166666666
5263.397499999999
5255.614166666667
5302.9575
5274.145833333333
5305.275000000001
5527.801666666666
5465.514999999999
5421.526666666667
5280.616666666666
5281.809166666665
5306.695000000001
5277.883333333334
5262.363333333334
5310.173333333334
5364.991666666667
5633.7475
5697.923333333333
5718.229166666667
5654.353333333333
5863.5233333333335
5851.670769230769
6056.4175
6302.6125
6833.350833333334
